,title,review_name,review_date,review_score,review_text
3584,HMB Restaurant,rishmad,"February 23, 2016",5,Very nice restaurant located near an hotel. (NHOW) Friendly staff and excellent dishes. Lots of nice wines by the glass. The only thing that is maybe uncomfortable is the tables. You nearly sit next to your neighbors while eating.
3585,HMB Restaurant,650natashak,"February 13, 2016",5,"We initially went to HMB as we thought it would be on the top floor and we would have a nice view over the city. In reality it is on the ground floor. However we didn't regret at all. The food was exceptional, the service...More"
3586,HMB Restaurant,Alex J,"February 7, 2016",5,"Very professional and friendly service, the food was really exceptional, great views across the water. Highly recommend this restaurant if you are in Rotterdam."
3587,HMB Restaurant,Cort_13,"January 24, 2016",5,"Here with a group of 6, we took the 5 course menu. I asked the sommelier to advice on good matching wines. A very nice young guy with an excellent selection of wines. Loved all the courses. Especially loved the seabass and the tuna with...More"
3588,HMB Restaurant,LOLANetherlands,"January 2, 2016",4,"Tried HMB after reading the goods reviews on TA with my parents and we were not disappointed. Food is refined,tasty and original and the service is very professional. Perfect for business or a special occasion."
3589,HMB Restaurant,922fredericb,"December 30, 2015",5,I went to this restaurant by chance as I was looking for another one... Looking at the menu I found out I was at the wrong place but decided to stay anyway. And I did well staying !!! All 3 dish I had were excellent...More
3590,HMB Restaurant,marcellos375,"December 18, 2015",5,"Went there for a business dinner, and had a very nice evening. We were lucky (or asked for it when we reserved ?) to get a table near the window, so we enjoyed the nice view of the river next to the spectacular Erasmus bridge....More"
3591,HMB Restaurant,Mandara2018,"December 2, 2015",5,"We ordered a 4 course surprise menu. We can keep it short and simple; excellent taste in every dish. Our tastebuds got stimulated by the several tastes you can experience in 1 single dish. Superb!!! Looks of the restaurant are warm, clean and trendy situated...More"
3592,HMB Restaurant,LauraDaveJames,"November 5, 2015",5,This restaurant is located on the opposite side of the river to the City centre. It is next to the Erasmus bridge facing the magnificent river. The decor and atmosphere is trendy and informal. The food however is of the highest order. All the dishes...More
3593,HMB Restaurant,Ucchan82,"November 3, 2015",5,HMB is a real treat. The restaurant is located near the foot of the Erasmusbrug which offers a great view. The restaurant offers great food in decent portions and are accompanied by great wines. There is a friendly atmosphere and the people in the restaurant...More
3594,HMB Restaurant,Michaela P,"November 1, 2015",5,"Very, very delicious food, beautiful view in Rotterdam, nice design and very thoughful staff. We had menu of four. And dezert was absolutly the best, I had ever eat."
3595,HMB Restaurant,xAmaronex,"September 1, 2015",5,"We had dinner at HMB just before they closed for vacation, so they offered a set menu. It was fabulous, we enjoyed every bite! We asked for matching wines per course and asked for half glasses (bob arrangement :)) This was no problem at all....More"
3596,HMB Restaurant,solo-interiors,"August 26, 2015",5,Due to unexpected traffic problems we were bound to miss our reservation time and because we were expected to arrive at a theater nearby we decided to call the restaurant to cancel dinner so we could see the show in time. Once in the lobby...More
3597,HMB Restaurant,cristianv010nl,"August 11, 2015",3,"Restaurant with great location, excellent kitchen, but sub-zero waitresses. Cool, distant, no interaction to the point you feel unwanted. Total experience not inviting to visit again."
3598,HMB Restaurant,LC-Rdam,"July 13, 2015",5,"We had chosen the chef's menu. Really tasty combinations. From combinations with fish, vegetarian and meat. Supplementary amuses were offered as well. Tasty non-alcohol drinks but also good wines. We also had a cheese plate which I can recommend as well. Super service! I would...More"
3599,HMB Restaurant,JaneRott,"July 2, 2015",3,"Having read the reviews for this restaurant I decided to book HMB for a special occasion. Maybe they were having a bad day but the experience was nothing like the ones expressed by other reviewers. The food was nice but nothing spectacular, the staff whilst...More"
3600,HMB Restaurant,ttravel94,"June 3, 2015",5,We have eaten at HMB twice over the past year and both times it was a great experience. The food is consistently good and the wines match perfectly well with the food. It is one of the few restaurants I know that serves the amazing...More
3601,HMB Restaurant,Julie I,"May 19, 2015",5,"A slightly different experience but spot on fro trying a variety of tastes & different combinations, all the plates are the same size so you can order as you go. Great service in small friendly environment given the huge building. As a bonus a great...More"
3602,HMB Restaurant,ScottyFranc,"April 29, 2015",5,"From the very friendly welcome at a relatively late hour to leaving at an even later hour, the service was unfailingly helpful and efficient, as well as professional. The food follows the modern trend of being divided into small, not-quite-so-small and slightly larger 'plates'. Imaginative...More"
3603,HMB Restaurant,EmmaSH1985,"April 28, 2015",3,"The restaurant is at a fantastic location, having the beautiful Erasmus bridge as a backdrop! Food was generally really good, and we enjoyed our variety of dishes. Especially the desserts were wonderful! The combination of gooseliver, langoustines, and mangochutney was not a golden one.. but...More"
3604,HMB Restaurant,ChristofvdH,"April 5, 2015",4,"This was our first time here in this relatively new restaurant in town. It is located in the ""Rotterdam"" building on the ground floor and has a nice view of the river and the Erasmus bridge. The decor is nicely done. The service was very...More"
3605,HMB Restaurant,HELEEN2662,"March 26, 2015",5,"Had diner in this lovely restaurant, great atmosphere, serving small dishes but with great taste. Many different flavours combined on a small plate, peasantly suprised with every course. Friendly and skilled crew"
3606,HMB Restaurant,Rein-Gourmand,"March 12, 2015",5,we had the small room at the end of the restaurant with a nice view on the river. Food was outstanding and we found it one of the best restaurants in Rotterdam. Friendly and attentive service equal to a star awarded restaurant.
3607,HMB Restaurant,mortenm_llern,"February 25, 2015",5,"Thanks to the hospitality of the owners Chantel and Rolph and their entire staff, you immediately feel welcomed, as you enter the restaurant. The cozy atmosphere is a contrast to the cold structure of the building in witch it’s located. With the channel just outside...More"
3608,HMB Restaurant,AllanHull,"February 19, 2015",5,Working in Holland we were recommended by our hotel in Vlaardingen to visit HMB. What a find. The dishes whilst relatively small have fantastic flavour and give you the advantage of trying several options which adds to the overall experience. Good choice of wines by...More
